day_id,day_type,day_name,day_weight,hour,dt,electric_load,heat_load,cooling_load,P_grid_buy,P_grid_sell,P_grid_net,P_PV,P_WT,P_PV_curt,P_WT_curt,G_CHP,P_CHP,H_CHP,P_HP,H_HP,P_EC,C_EC_out,G_GB,H_GB,P_BAT_ch,P_BAT_dis,SOC_BAT,H_TS_ch,H_TS_dis,SOC_TS,P_shift_in,P_shift_out,P_interrupt,P_unmet_e,H_unmet,C_unmet,residential_load,commercial_load,industrial_load,cold_storage_load,agro_processing_load,irrigation_load,electricity_buy_price,electricity_sell_price,gas_price,carbon_price,pv_cf,wt_cf,grid_import_availability,critical_electric_load,critical_heat_load,critical_cooling_load,electric_load_adjusted,renewable_available,renewable_used,renewable_curtailment,co2_emission_rate,co2_emission,co2_emission_annual,battery_simultaneous_overlap,thermal_storage_simultaneous_overlap,grid_import_export_overlap,flexible_load_overlap,electric_balance_error,heat_balance_error,cooling_balance_error,P_grid_net_ramp,P_CHP_ramp,H_HP_ramp,C_EC_out_ramp,H_GB_ramp
0,spring_irrigation,春季灌溉日,55.0,0.0,0.25,31.95037898084261,21.80869137813271,5.676283771110161,0.0,5.0,-5.0,0.0,49.172231314771835,-0.0,4.0170192523478505,0.0,-0.0,-0.0,6.815216055666472,21.80869137813271,1.8920945903700537,5.676283771110161,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.514541687892687,0.0,0.0,0.0,0.0,0.0,9.800225850143258,5.233196364276454,10.568973117559912,4.503062487565456,1.7288659394611219,0.0,52.0,7.8,41.0,45.0,0.0,0.42739800140985446,1.0,21.726257706972977,16.356518533599534,2.5543276969995725,35.464920668735296,53.189250567119686,49.172231314771835,4.0170192523478505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,-2.101358267715341,-0.3136005296364601,0.0
0,spring_irrigation,春季灌溉日,55.0,0.25,0.25,31.732889583282425,22.018346827528443,5.722566734623446,0.0,5.0,-5.0,0.0,49.01176306592062,-0.0,6.910096524442949,0.0,-0.0,-0.0,6.880733383602638,22.018346827528443,1.907522244874482,5.722566734623446,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4906178541610666,0.0,0.0,0.0,0.0,0.0,9.80252202781147,5.235820047760775,10.581835327709978,4.503803890621053,1.7297644833078472,0.0,52.0,7.8,41.0,45.0,0.0,0.4493556643345309,1.0,21.57836491663205,16.51376012064633,2.5751550305805506,35.223507437443494,55.92185959036357,49.01176306592062,6.910096524442949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20965544939573277,0.04628296351328487,0.0
0,spring_irrigation,春季灌溉日,55.0,0.5,0.25,31.601613519929185,22.114925780692147,5.694813045539695,0.0,5.0,-5.0,0.0,45.410798841575385,-0.0,12.86297614964316,0.0,-0.0,-0.0,6.910914306466296,22.114925780692147,1.8982710151798983,5.694813045539695,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.809162167653113,5.239196666795181,10.596677335972672,4.504706361083105,1.7308489796156643,0.0,52.0,7.8,41.0,45.0,0.0,0.46825429387137696,1.0,21.489097193551846,16.58619433551911,2.5626658704928627,31.601613519929185,58.273774991218545,45.410798841575385,12.86297614964316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.09657895316370357,-0.02775368908375153,0.0
0,spring_irrigation,春季灌溉日,55.0,0.75,0.25,31.651959135961715,22.299088041727693,5.6950105433735,0.0,5.0,-5.0,0.0,49.00047650174857,-0.0,11.348801122340525,0.0,-0.0,-0.0,6.9684650130399035,22.299088041727693,1.8983368477911666,5.6950105433735,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4817155049557886,0.0,0.0,0.0,0.0,0.0,9.820228663807073,5.243513685823754,10.613718722875086,4.505800240548684,1.7321523365702114,0.0,52.0,7.8,41.0,45.0,0.0,0.4849318305494013,1.0,21.52333221245397,16.72431603129577,2.562754744518075,35.133674640917505,60.3492776240891,49.00047650174857,11.348801122340525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18416226103554578,0.0001974978338052935,0.0
0,spring_irrigation,春季灌溉日,55.0,1.0,0.25,31.620011249020244,22.373743763795066,5.711438524702766,0.0,5.0,-5.0,0.0,45.51561901677379,-0.0,14.754456165114227,0.0,-0.0,-0.0,6.991794926185958,22.373743763795066,1.9038128415675886,5.711438524702766,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.83585145641362,5.248996543118046,10.633187483064974,4.5071204969234175,1.7337120290608987,0.0,52.0,7.8,41.0,45.0,0.0,0.4842954056112307,1.0,21.501607649333767,16.7803078228463,2.5701473361162446,31.620011249020244,60.27007518188802,45.51561901677379,14.754456165114227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.07465572206737292,0.01642798132926604,0.0
0,spring_irrigation,春季灌溉日,55.0,1.25,0.25,31.797135385890993,22.610810784158854,5.632110300507578,0.0,5.0,-5.0,0.0,45.74038385610983,-0.0,15.414645792407526,0.0,-0.0,-0.0,7.065878370049641,22.610810784158854,1.8773701001691927,5.632110300507578,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.856239648124257,5.255913898400621,10.655317294581257,4.508707192346344,1.7355704682241124,0.0,52.0,7.8,41.0,45.0,0.0,0.4914063869908013,1.0,21.622052062405878,16.95810808811914,2.5344496352284103,31.797135385890993,61.155029648517356,45.74038385610983,15.414645792407526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.23706702036378857,-0.07932822419518804,0.0
0,spring_irrigation,春季灌溉日,55.0,1.5,0.25,31.66570872223631,22.78847934649379,5.812943760310877,0.0,5.0,-5.0,0.0,45.72475643811925,-0.0,15.285948531866012,0.0,-0.0,-0.0,7.121399795779309,22.78847934649379,1.9376479201036256,5.812943760310877,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.881723512619402,5.264582951559522,10.680344201526763,4.510605948421964,1.7377753460189784,0.0,52.0,7.8,41.0,45.0,0.0,0.49024667749121176,1.0,21.532681931120692,17.091359509870344,2.6158246921398947,31.66570872223631,61.01070496998526,45.72475643811925,15.285948531866012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.17766856233493655,0.18083345980329923,0.0
0,spring_irrigation,春季灌溉日,55.0,1.75,0.25,31.733182571248353,22.93126706752056,5.884898676186372,0.0,5.0,-5.0,0.0,49.35148650474797,-0.0,12.462839574599144,0.0,-0.0,-0.0,7.166020958600175,22.93126706752056,1.9616328920621242,5.884898676186372,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.490650082837319,0.0,0.0,0.0,0.0,0.0,9.912807521495449,5.275374632697171,10.70850270839529,4.51286839609892,1.7403799405145783,0.0,52.0,7.8,41.0,45.0,0.0,0.496704111133722,1.0,21.57856414844888,17.19845030064042,2.6482044042838675,35.22383265408567,61.81432607934711,49.35148650474797,12.462839574599144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14278772102677095,0.0719549158754953,0.0
0,spring_irrigation,春季灌溉日,55.0,2.0,0.25,32.15257595396745,23.279687031202833,5.886962283352347,0.0,5.0,-5.0,0.0,46.38979891233578,-0.0,18.008527799361346,0.0,-0.0,-0.0,7.274902197250885,23.279687031202833,1.9623207611174491,5.886962283352347,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95023332540903,5.288718411888175,10.740021304450194,4.515552595153539,1.743443365666653,0.0,52.0,7.8,41.0,45.0,0.0,0.5174676431281153,1.0,21.863751648697868,17.459765273402127,2.6491330275085563,32.15257595396745,64.39832671169712,46.38979891233578,18.008527799361346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34841996368227157,0.002063607165974979,0.0
0,spring_irrigation,春季灌溉日,55.0,2.25,0.25,32.42177377391137,23.435186763635294,5.771287069503808,0.0,5.0,-5.0,0.0,46.669031994048666,-0.0,20.3108169216612,0.0,-0.0,-0.0,7.323495863636029,23.435186763635294,1.9237623565012694,5.771287069503808,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99504897483637,5.305106424150434,10.775117459531034,4.518723405843835,1.7470307476126983,0.0,52.0,7.8,41.0,45.0,0.0,0.5382112599083124,1.0,22.04680616625973,17.57639007272647,2.5970791812767136,32.42177377391137,66.97984891570987,46.669031994048666,20.3108169216612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1554997324324603,-0.1156752138485393,0.0
